ts,device_id,device_type,pkt_sec,bytes_sec,dest_count,avg_payload,protocol,patch_status,maintenance_days,is_anomaly
2025-09-02T11:00:04.197611,glucose_monitor_01,glucose_monitor,151.43,9824.9,17,869.77,unknown,unpatched,228,False
2025-09-02T11:00:04.925055,insulin_pump_01,insulin_pump,261.72,817.49,11,46.1,unknown,patched,362,False
2025-09-02T11:00:06.198702,heart_rate_sensor_02,heart_rate_sensor,489.92,1656.3,10,676.31,unknown,patched,336,False
2025-09-02T11:00:08.193928,blood_pressure_monitor_01,blood_pressure_monitor,434.22,1136.91,6,1000.45,unknown,patched,304,False
2025-09-02T11:00:10.186970,pacemaker_01,pacemaker,389.73,9829.83,4,387.03,unknown,patched,361,False
2025-09-02T11:00:12.189318,glucose_monitor_01,glucose_monitor,275.57,3167.24,1,204.73,unknown,unpatched,243,False
2025-09-02T11:00:14.187778,blood_pressure_monitor_01,blood_pressure_monitor,123.32,507.1,7,955.43,unknown,patched,16,False
2025-09-02T11:00:16.197013,blood_pressure_monitor_01,blood_pressure_monitor,92.48,7743.19,8,720.9,unknown,patched,264,False
2025-09-02T11:00:18.192438,heart_rate_sensor_02,heart_rate_sensor,285.08,2763.55,13,244.61,unknown,patched,273,False
2025-09-02T11:00:20.187230,glucose_monitor_01,glucose_monitor,42.65,4234.91,12,32.31,unknown,patched,90,False
2025-09-02T11:00:22.190789,blood_pressure_monitor_01,blood_pressure_monitor,132.12,8596.94,16,91.13,unknown,patched,178,False
2025-09-02T11:00:24.185207,blood_pressure_monitor_01,blood_pressure_monitor,439.52,4406.41,18,318.12,unknown,patched,360,False
2025-09-02T11:00:26.196385,glucose_monitor_01,glucose_monitor,456.61,6326.58,11,45.27,unknown,unpatched,47,False
2025-09-02T11:00:28.192979,blood_pressure_monitor_01,blood_pressure_monitor,338.86,9537.88,12,713.63,unknown,patched,237,False
2025-09-02T11:00:30.194834,pacemaker_01,pacemaker,3.76,2795.51,14,1020.4,unknown,patched,60,False
2025-09-02T11:00:32.191912,pacemaker_01,pacemaker,278.66,7697.01,1,776.73,unknown,patched,318,False
2025-09-02T11:00:34.190562,pacemaker_01,pacemaker,50.24,3019.93,16,384.06,unknown,unpatched,283,False
2025-09-02T11:00:36.196683,heart_rate_sensor_02,heart_rate_sensor,131.49,579.24,19,923.11,unknown,unpatched,176,False
2025-09-02T11:00:38.198210,glucose_monitor_01,glucose_monitor,407.07,259.63,3,829.32,unknown,patched,126,False
2025-09-02T11:00:40.204557,blood_pressure_monitor_01,blood_pressure_monitor,205.94,1050.27,12,410.25,unknown,patched,9,False
2025-09-02T11:00:42.191166,pacemaker_01,pacemaker,202.8,9485.41,17,38.87,unknown,patched,253,False
2025-09-02T11:00:44.194131,insulin_pump_01,insulin_pump,205.7,5445.51,5,948.89,unknown,patched,107,False
2025-09-02T11:00:46.194198,blood_pressure_monitor_01,blood_pressure_monitor,184.99,2802.23,0,226.8,unknown,patched,269,False
2025-09-02T11:00:48.190934,heart_rate_sensor_02,heart_rate_sensor,497.67,4276.43,11,902.24,unknown,patched,144,False
2025-09-02T11:00:50.189035,insulin_pump_01,insulin_pump,147.72,7198.74,12,845.27,unknown,patched,13,False
2025-09-02T11:00:52.197863,glucose_monitor_01,glucose_monitor,151.24,5635.57,19,566.84,unknown,unpatched,71,False
2025-09-02T11:00:54.190826,pacemaker_01,pacemaker,359.08,9896.91,6,142.3,unknown,patched,74,False
2025-09-02T11:00:56.195003,blood_pressure_monitor_01,blood_pressure_monitor,41.77,9400.19,5,435.13,unknown,unpatched,83,False
2025-09-02T11:01:49.192450,insulin_pump_01,insulin_pump,349.44,2839.04,15,654.41,unknown,patched,46,False
2025-09-02T11:02:12.238426,pacemaker_01,pacemaker,129.85,8242.05,16,509.68,unknown,unpatched,159,False
2025-09-02T11:02:12.242987,heart_rate_sensor_02,heart_rate_sensor,346.94,2636.88,6,637.3,unknown,patched,285,False
2025-09-02T11:02:12.246075,glucose_monitor_01,glucose_monitor,9.95,7775.6,10,543.58,unknown,patched,0,False
2025-09-02T11:02:12.255715,insulin_pump_01,insulin_pump,67.71,377.36,12,19.22,unknown,unpatched,85,False
2025-09-02T11:02:12.260515,blood_pressure_monitor_01,blood_pressure_monitor,187.93,2967.69,5,747.37,unknown,patched,196,False
2025-09-02T11:02:15.242476,heart_rate_sensor_02,heart_rate_sensor,118.08,4620.42,0,84.06,unknown,unpatched,290,False
2025-09-02T11:02:15.239209,pacemaker_01,pacemaker,87.29,3778.33,13,324.45,unknown,patched,17,False
2025-09-02T11:02:15.250803,blood_pressure_monitor_01,blood_pressure_monitor,175.76,4827.08,10,700.54,unknown,patched,88,False
2025-09-02T11:02:15.248638,insulin_pump_01,insulin_pump,141.38,1853.13,11,388.83,unknown,patched,179,False
2025-09-02T11:02:15.249751,glucose_monitor_01,glucose_monitor,425.98,3064.64,16,20.71,unknown,unpatched,284,False
2025-09-02T11:02:19.186622,pacemaker_01,pacemaker,371.48,9117.85,15,426.79,unknown,patched,204,False
2025-09-02T11:02:19.189616,blood_pressure_monitor_01,blood_pressure_monitor,296.16,9690.65,6,502.74,unknown,patched,239,False
2025-09-02T11:02:19.190645,insulin_pump_01,insulin_pump,66.89,5975.95,1,360.94,unknown,patched,113,False
2025-09-02T11:02:19.193587,heart_rate_sensor_02,heart_rate_sensor,152.56,405.05,12,482.0,unknown,patched,223,False
2025-09-02T11:02:19.191527,glucose_monitor_01,glucose_monitor,197.37,2376.54,18,675.02,unknown,patched,195,False
2025-09-02T11:02:22.188907,pacemaker_01,pacemaker,335.73,709.99,13,968.53,unknown,patched,151,False
2025-09-02T11:02:22.190689,blood_pressure_monitor_01,blood_pressure_monitor,461.96,5697.88,1,992.42,unknown,patched,97,False
2025-09-02T11:02:22.192537,heart_rate_sensor_02,heart_rate_sensor,129.11,3315.42,3,449.9,unknown,unpatched,211,False
2025-09-02T11:02:22.193324,insulin_pump_01,insulin_pump,280.74,4486.43,14,670.92,unknown,patched,214,False
2025-09-02T11:02:22.194775,glucose_monitor_01,glucose_monitor,170.62,407.09,18,183.02,unknown,patched,288,False
2025-09-02T11:02:25.207228,heart_rate_sensor_02,heart_rate_sensor,395.12,7732.15,9,844.28,unknown,unpatched,120,False
2025-09-02T11:02:25.208949,glucose_monitor_01,glucose_monitor,55.47,1180.34,0,356.43,unknown,unpatched,126,False
2025-09-02T11:02:25.210559,insulin_pump_01,insulin_pump,454.34,8792.03,13,270.22,unknown,patched,47,False
2025-09-02T11:02:25.198846,pacemaker_01,pacemaker,89.35,6989.47,18,1017.79,unknown,unpatched,354,False
2025-09-02T11:02:25.212232,blood_pressure_monitor_01,blood_pressure_monitor,32.86,3620.64,8,185.15,unknown,patched,73,False
2025-09-02T11:02:28.191444,heart_rate_sensor_02,heart_rate_sensor,214.21,1130.56,7,247.59,unknown,patched,154,False
2025-09-02T11:02:28.192695,glucose_monitor_01,glucose_monitor,163.28,3082.22,6,398.25,unknown,patched,267,False
2025-09-02T11:02:28.193212,blood_pressure_monitor_01,blood_pressure_monitor,259.59,8006.4,11,914.35,unknown,patched,85,False
2025-09-02T11:02:28.193687,insulin_pump_01,insulin_pump,119.94,4374.67,8,790.07,unknown,patched,242,False
2025-09-02T11:02:28.188507,pacemaker_01,pacemaker,75.52,6398.13,12,669.01,unknown,patched,79,False
2025-09-02T11:02:28.505448,glucose_monitor_01,glucose_monitor,234.58,3907.72,7,827.07,unknown,patched,170,False
2025-09-02T11:02:29.262973,blood_pressure_monitor_01,blood_pressure_monitor,473.89,199.31,3,496.82,unknown,patched,280,False
2025-09-02T11:02:31.200190,pacemaker_01,pacemaker,374.55,6382.66,6,547.54,unknown,patched,221,False
2025-09-02T11:02:31.201764,heart_rate_sensor_02,heart_rate_sensor,29.06,9661.48,4,910.1,unknown,unpatched,67,False
2025-09-02T11:02:31.204015,blood_pressure_monitor_01,blood_pressure_monitor,18.98,4393.98,4,672.22,unknown,patched,56,False
2025-09-02T11:02:31.205756,glucose_monitor_01,glucose_monitor,339.23,2469.04,7,597.01,unknown,unpatched,239,False
2025-09-02T11:02:31.205007,insulin_pump_01,insulin_pump,127.61,560.83,7,674.7,unknown,patched,256,False
2025-09-02T11:02:34.200563,blood_pressure_monitor_01,blood_pressure_monitor,102.4,820.67,0,559.65,unknown,patched,253,False
2025-09-02T11:02:34.199394,pacemaker_01,pacemaker,246.58,5762.72,18,733.51,unknown,patched,311,False
2025-09-02T11:02:34.202705,heart_rate_sensor_02,heart_rate_sensor,136.64,8048.5,4,3.01,unknown,patched,160,False
2025-09-02T11:02:34.204317,glucose_monitor_01,glucose_monitor,317.42,3500.29,1,466.24,unknown,patched,51,False
2025-09-02T11:02:34.203628,insulin_pump_01,insulin_pump,416.75,9860.55,14,390.31,unknown,patched,260,False
2025-09-02T11:02:37.191097,pacemaker_01,pacemaker,232.77,4131.11,19,572.34,unknown,patched,287,False
2025-09-02T11:02:37.192420,blood_pressure_monitor_01,blood_pressure_monitor,402.4,6930.15,14,179.52,unknown,patched,11,False
2025-09-02T11:02:37.198165,insulin_pump_01,insulin_pump,301.54,630.41,0,604.42,unknown,unpatched,225,False
2025-09-02T11:02:37.196973,heart_rate_sensor_02,heart_rate_sensor,330.28,1271.32,18,247.01,unknown,patched,322,False
2025-09-02T11:02:37.199734,glucose_monitor_01,glucose_monitor,444.1,2741.12,10,166.14,unknown,patched,77,False
2025-09-02T11:02:40.196450,pacemaker_01,pacemaker,276.52,3542.07,18,125.66,unknown,patched,202,False
2025-09-02T11:02:40.199292,blood_pressure_monitor_01,blood_pressure_monitor,219.76,2809.97,1,1011.69,unknown,patched,22,False
2025-09-02T11:02:40.200911,heart_rate_sensor_02,heart_rate_sensor,378.89,3260.08,11,24.27,unknown,patched,133,False
2025-09-02T11:02:40.203665,glucose_monitor_01,glucose_monitor,215.38,5380.55,6,949.85,unknown,patched,6,False
2025-09-02T11:02:40.218128,insulin_pump_01,insulin_pump,32.36,2949.33,5,863.42,unknown,patched,273,False
2025-09-02T11:02:43.199931,pacemaker_01,pacemaker,296.88,8985.25,11,121.8,unknown,patched,242,False
2025-09-02T11:02:43.201566,blood_pressure_monitor_01,blood_pressure_monitor,384.85,6162.04,8,250.91,unknown,patched,5,False
2025-09-02T11:02:43.203069,heart_rate_sensor_02,heart_rate_sensor,437.2,5931.57,11,1019.67,unknown,patched,192,False
2025-09-02T11:02:43.205308,insulin_pump_01,insulin_pump,161.42,2949.64,3,815.81,unknown,unpatched,48,False
2025-09-02T11:02:43.204331,glucose_monitor_01,glucose_monitor,275.63,3131.25,13,448.7,unknown,patched,209,False
2025-09-02T11:02:46.189495,pacemaker_01,pacemaker,54.61,6951.4,5,827.06,unknown,unpatched,44,False
2025-09-02T11:02:46.190578,blood_pressure_monitor_01,blood_pressure_monitor,76.41,9044.41,18,1004.82,unknown,patched,80,False
2025-09-02T11:02:46.191876,heart_rate_sensor_02,heart_rate_sensor,24.13,3990.47,1,118.9,unknown,patched,129,False
2025-09-02T11:02:46.194013,glucose_monitor_01,glucose_monitor,491.36,2074.7,0,924.16,unknown,unpatched,217,False
2025-09-02T11:02:46.193308,insulin_pump_01,insulin_pump,399.9,1345.83,18,486.93,unknown,patched,59,False
2025-09-02T11:02:49.196598,pacemaker_01,pacemaker,120.17,8165.91,19,666.78,unknown,patched,162,False
2025-09-02T11:02:49.202368,heart_rate_sensor_02,heart_rate_sensor,412.17,6144.24,16,509.39,unknown,patched,79,False
2025-09-02T11:02:49.198429,blood_pressure_monitor_01,blood_pressure_monitor,373.26,794.37,1,295.4,unknown,patched,116,False
2025-09-02T11:02:49.205327,glucose_monitor_01,glucose_monitor,25.46,3265.66,17,938.0,unknown,patched,292,False
2025-09-02T11:02:49.200707,insulin_pump_01,insulin_pump,467.4,1913.37,19,221.15,unknown,unpatched,36,False
2025-09-02T11:02:52.199921,pacemaker_01,pacemaker,275.82,5281.24,16,887.32,unknown,unpatched,292,False
2025-09-02T11:02:52.204299,heart_rate_sensor_02,heart_rate_sensor,252.0,3731.22,5,1022.82,unknown,patched,329,False
2025-09-02T11:02:52.203644,glucose_monitor_01,glucose_monitor,153.15,9143.1,9,549.86,unknown,unpatched,307,False
2025-09-02T11:02:52.205515,insulin_pump_01,insulin_pump,167.62,3775.34,9,779.46,unknown,unpatched,238,False
2025-09-02T11:02:52.202695,blood_pressure_monitor_01,blood_pressure_monitor,250.37,8208.46,19,446.12,unknown,patched,314,False
2025-09-02T11:02:53.320159,pacemaker_01,pacemaker,496.28,3595.0,15,464.79,unknown,patched,203,False
2025-09-02T11:02:53.321119,blood_pressure_monitor_01,blood_pressure_monitor,54.8,997.94,12,822.88,unknown,patched,142,False
2025-09-02T11:02:53.325508,heart_rate_sensor_02,heart_rate_sensor,191.99,9915.41,0,926.57,unknown,patched,201,False
2025-09-02T11:02:53.324202,insulin_pump_01,insulin_pump,356.52,1964.2,4,711.1,unknown,patched,103,False
2025-09-02T11:02:53.327031,glucose_monitor_01,glucose_monitor,346.4,6175.97,1,131.14,unknown,unpatched,204,False
2025-09-02T11:02:55.199976,pacemaker_01,pacemaker,16.28,9378.11,14,473.73,unknown,patched,294,False
2025-09-02T11:02:55.203647,glucose_monitor_01,glucose_monitor,19.7,6929.5,7,642.85,unknown,patched,82,False
2025-09-02T11:02:55.204670,blood_pressure_monitor_01,blood_pressure_monitor,392.59,2318.77,6,879.3,unknown,patched,170,False
2025-09-02T11:02:55.202102,insulin_pump_01,insulin_pump,198.3,7022.48,8,596.89,unknown,patched,336,False
2025-09-02T11:02:55.202807,heart_rate_sensor_02,heart_rate_sensor,158.33,5280.21,10,285.86,unknown,unpatched,181,False
2025-09-02T11:02:56.321367,pacemaker_01,pacemaker,101.45,1458.31,6,612.08,unknown,patched,313,False
2025-09-02T11:02:56.323393,blood_pressure_monitor_01,blood_pressure_monitor,375.32,8999.07,17,932.64,unknown,patched,142,False
2025-09-02T11:02:56.325145,insulin_pump_01,insulin_pump,342.85,5407.39,9,297.51,unknown,unpatched,45,False
2025-09-02T11:02:56.326478,glucose_monitor_01,glucose_monitor,89.64,3374.9,8,697.19,unknown,patched,324,False
2025-09-02T11:02:56.325890,heart_rate_sensor_02,heart_rate_sensor,15.62,4043.48,2,677.62,unknown,unpatched,203,False
2025-09-02T11:02:58.190525,pacemaker_01,pacemaker,169.94,2982.29,18,861.58,unknown,patched,315,False
2025-09-02T11:02:58.196480,heart_rate_sensor_02,heart_rate_sensor,88.08,2484.76,17,17.94,unknown,patched,40,False
2025-09-02T11:02:58.194714,insulin_pump_01,insulin_pump,303.74,3981.91,6,537.96,unknown,patched,298,False
2025-09-02T11:02:58.194026,blood_pressure_monitor_01,blood_pressure_monitor,21.41,8764.07,2,196.87,unknown,patched,94,False
2025-09-02T11:02:58.195678,glucose_monitor_01,glucose_monitor,302.32,9894.69,17,709.88,unknown,patched,172,False
2025-09-02T11:02:59.318950,pacemaker_01,pacemaker,217.05,9860.2,12,672.7,unknown,patched,212,False
2025-09-02T11:02:59.322033,blood_pressure_monitor_01,blood_pressure_monitor,391.32,4289.67,15,723.74,unknown,patched,297,False
2025-09-02T11:02:59.322977,heart_rate_sensor_02,heart_rate_sensor,365.81,464.66,16,16.07,unknown,patched,181,False
2025-09-02T11:02:59.324712,glucose_monitor_01,glucose_monitor,17.39,2733.62,19,324.81,unknown,patched,252,False
2025-09-02T11:02:59.324136,insulin_pump_01,insulin_pump,22.05,5761.73,5,293.02,unknown,patched,36,False
2025-09-02T11:03:01.188893,pacemaker_01,pacemaker,336.51,2694.6,3,965.42,unknown,patched,173,False
2025-09-02T11:03:01.193695,glucose_monitor_01,glucose_monitor,373.45,1318.01,6,866.01,unknown,patched,4,False
2025-09-02T11:03:01.191757,blood_pressure_monitor_01,blood_pressure_monitor,216.45,9104.25,15,657.96,unknown,patched,316,False
2025-09-02T11:03:01.193012,insulin_pump_01,insulin_pump,40.15,3906.29,11,720.1,unknown,patched,78,False
2025-09-02T11:03:01.195178,heart_rate_sensor_02,heart_rate_sensor,146.03,1982.8,14,235.73,unknown,patched,93,False
2025-09-02T11:03:02.329725,pacemaker_01,pacemaker,282.71,987.98,18,744.08,unknown,patched,97,False
2025-09-02T11:03:02.333898,glucose_monitor_01,glucose_monitor,479.71,2108.85,7,965.29,unknown,patched,10,False
2025-09-02T11:03:02.335083,blood_pressure_monitor_01,blood_pressure_monitor,359.23,121.63,13,250.03,unknown,patched,113,False
2025-09-02T11:03:02.332909,heart_rate_sensor_02,heart_rate_sensor,309.87,8032.39,16,177.66,unknown,patched,335,False
2025-09-02T11:03:02.336250,insulin_pump_01,insulin_pump,418.1,9118.8,0,425.57,unknown,patched,252,False
2025-09-02T11:03:04.194671,pacemaker_01,pacemaker,399.7,5882.1,4,160.81,unknown,patched,22,False
2025-09-02T11:03:04.196600,blood_pressure_monitor_01,blood_pressure_monitor,399.66,5170.87,15,766.01,unknown,unpatched,56,False
2025-09-02T11:03:04.199307,insulin_pump_01,insulin_pump,165.29,2585.18,3,509.37,unknown,patched,116,False
2025-09-02T11:03:04.198192,heart_rate_sensor_02,heart_rate_sensor,27.65,3048.97,7,1003.9,unknown,patched,104,False
2025-09-02T11:03:04.200774,glucose_monitor_01,glucose_monitor,162.64,8525.69,17,8.51,unknown,unpatched,115,False
2025-09-02T11:03:05.341022,heart_rate_sensor_02,heart_rate_sensor,180.78,3509.74,13,636.28,unknown,patched,70,False
2025-09-02T11:03:05.339872,pacemaker_01,pacemaker,295.23,3708.4,3,217.83,unknown,unpatched,97,False
2025-09-02T11:03:05.344448,insulin_pump_01,insulin_pump,149.93,8054.41,1,344.73,unknown,unpatched,341,False
2025-09-02T11:03:05.346019,glucose_monitor_01,glucose_monitor,317.6,7265.16,9,800.66,unknown,patched,248,False
2025-09-02T11:03:05.347209,blood_pressure_monitor_01,blood_pressure_monitor,307.5,1224.42,16,300.42,unknown,patched,356,False
2025-09-02T11:03:07.188154,pacemaker_01,pacemaker,255.11,1498.65,13,563.49,unknown,patched,42,False
2025-09-02T11:03:07.192569,heart_rate_sensor_02,heart_rate_sensor,484.09,5672.26,5,927.98,unknown,patched,68,False
2025-09-02T11:03:07.191697,glucose_monitor_01,glucose_monitor,358.93,6408.27,1,297.12,unknown,unpatched,92,False
2025-09-02T11:03:07.194650,insulin_pump_01,insulin_pump,18.08,9879.9,18,745.54,unknown,patched,218,False
2025-09-02T11:03:07.193340,blood_pressure_monitor_01,blood_pressure_monitor,148.29,2927.68,15,1.22,unknown,unpatched,220,False
2025-09-02T11:03:08.327640,pacemaker_01,pacemaker,154.84,7775.34,3,8.81,unknown,patched,77,False
2025-09-02T11:03:08.330190,insulin_pump_01,insulin_pump,154.96,4357.8,9,918.07,unknown,patched,343,False
2025-09-02T11:03:08.329177,heart_rate_sensor_02,heart_rate_sensor,348.0,3112.85,6,928.87,unknown,patched,290,False
2025-09-02T11:03:08.333900,glucose_monitor_01,glucose_monitor,363.9,7642.65,1,89.22,unknown,patched,288,False
2025-09-02T11:03:08.336212,blood_pressure_monitor_01,blood_pressure_monitor,73.94,486.36,6,224.75,unknown,patched,270,False
2025-09-02T11:03:10.192699,pacemaker_01,pacemaker,209.79,8165.49,14,876.83,unknown,unpatched,193,False
2025-09-02T11:03:10.195660,blood_pressure_monitor_01,blood_pressure_monitor,392.81,3734.46,11,562.32,unknown,patched,8,False
2025-09-02T11:03:10.200228,glucose_monitor_01,glucose_monitor,368.52,9188.79,5,11.83,unknown,patched,188,False
2025-09-02T11:03:10.198637,insulin_pump_01,insulin_pump,94.49,6250.81,1,534.99,unknown,patched,257,False
2025-09-02T11:03:10.199421,heart_rate_sensor_02,heart_rate_sensor,155.9,8913.16,8,931.8,unknown,patched,237,False
2025-09-02T11:03:11.328965,pacemaker_01,pacemaker,110.88,1952.33,17,754.7,unknown,patched,177,False
2025-09-02T11:03:11.331889,blood_pressure_monitor_01,blood_pressure_monitor,477.41,3277.09,12,269.69,unknown,unpatched,140,False
2025-09-02T11:03:11.333595,heart_rate_sensor_02,heart_rate_sensor,269.24,4180.83,6,550.16,unknown,patched,293,False
2025-09-02T11:03:11.334528,insulin_pump_01,insulin_pump,164.03,8771.1,3,18.97,unknown,patched,133,False
2025-09-02T11:03:11.332832,glucose_monitor_01,glucose_monitor,28.87,779.94,19,932.89,unknown,unpatched,175,False
2025-09-02T11:03:13.187832,pacemaker_01,pacemaker,65.1,9377.84,2,380.15,unknown,patched,286,False
2025-09-02T11:03:13.191750,blood_pressure_monitor_01,blood_pressure_monitor,220.74,1679.8,11,185.29,unknown,patched,120,False
2025-09-02T11:03:13.192669,glucose_monitor_01,glucose_monitor,452.13,2626.1,7,866.75,unknown,unpatched,275,False
2025-09-02T11:03:13.193429,heart_rate_sensor_02,heart_rate_sensor,373.06,2578.39,0,197.22,unknown,patched,236,False
2025-09-02T11:03:13.194088,insulin_pump_01,insulin_pump,287.39,5408.45,13,562.76,unknown,patched,266,False
2025-09-02T11:03:14.329481,pacemaker_01,pacemaker,5.6,4593.98,3,11.0,unknown,patched,136,False
2025-09-02T11:03:14.331885,heart_rate_sensor_02,heart_rate_sensor,275.11,1833.96,10,60.14,unknown,patched,108,False
2025-09-02T11:03:14.333830,insulin_pump_01,insulin_pump,103.26,6798.15,16,299.78,unknown,patched,349,False
2025-09-02T11:03:14.334472,glucose_monitor_01,glucose_monitor,220.05,347.64,10,53.42,unknown,patched,285,False
2025-09-02T11:03:14.333069,blood_pressure_monitor_01,blood_pressure_monitor,173.85,2710.2,7,11.95,unknown,unpatched,362,False
2025-09-02T11:03:16.193246,pacemaker_01,pacemaker,403.69,2192.82,8,135.96,unknown,patched,223,False
2025-09-02T11:03:16.194850,blood_pressure_monitor_01,blood_pressure_monitor,327.2,5003.89,6,62.72,unknown,patched,115,False
2025-09-02T11:03:16.196100,insulin_pump_01,insulin_pump,174.74,3380.57,18,266.55,unknown,patched,122,False
2025-09-02T11:03:16.197809,glucose_monitor_01,glucose_monitor,254.87,9893.63,9,1008.36,unknown,patched,153,False
2025-09-02T11:03:16.196971,heart_rate_sensor_02,heart_rate_sensor,485.08,3393.74,8,189.51,unknown,unpatched,34,False
2025-09-02T11:03:17.323278,heart_rate_sensor_02,heart_rate_sensor,154.91,1279.67,11,920.71,unknown,unpatched,176,False
2025-09-02T11:03:17.321536,pacemaker_01,pacemaker,267.92,4307.53,2,864.5,unknown,patched,159,False
2025-09-02T11:03:17.326298,blood_pressure_monitor_01,blood_pressure_monitor,405.54,3380.06,0,5.47,unknown,patched,131,False
2025-09-02T11:03:17.325292,insulin_pump_01,insulin_pump,292.79,6767.0,7,829.89,unknown,unpatched,36,False
2025-09-02T11:03:17.327672,glucose_monitor_01,glucose_monitor,445.34,6346.19,4,406.35,unknown,patched,257,False
2025-09-02T11:03:19.186648,pacemaker_01,pacemaker,345.21,5099.14,3,301.08,unknown,patched,167,False
2025-09-02T11:03:19.189848,glucose_monitor_01,glucose_monitor,273.91,7431.79,9,574.52,unknown,patched,126,False
2025-09-02T11:03:19.190514,blood_pressure_monitor_01,blood_pressure_monitor,485.44,6810.55,16,107.18,unknown,unpatched,6,False
2025-09-02T11:03:19.191272,insulin_pump_01,insulin_pump,71.08,1209.36,12,395.63,unknown,patched,131,False
2025-09-02T11:03:19.192734,heart_rate_sensor_02,heart_rate_sensor,379.84,7537.48,14,480.32,unknown,unpatched,144,False
2025-09-02T11:03:20.326921,pacemaker_01,pacemaker,171.82,5906.02,9,104.01,unknown,patched,113,False
2025-09-02T11:03:20.331473,glucose_monitor_01,glucose_monitor,283.58,9703.59,1,386.48,unknown,patched,61,False
2025-09-02T11:03:20.332260,insulin_pump_01,insulin_pump,498.7,6116.45,10,791.12,unknown,patched,153,False
2025-09-02T11:03:20.330222,heart_rate_sensor_02,heart_rate_sensor,480.02,644.25,14,428.91,unknown,patched,302,False
2025-09-02T11:03:20.332925,blood_pressure_monitor_01,blood_pressure_monitor,267.62,6903.3,7,992.89,unknown,patched,206,False
2025-09-02T11:03:22.194045,pacemaker_01,pacemaker,76.95,5527.88,10,434.1,unknown,patched,309,False
2025-09-02T11:03:22.198216,insulin_pump_01,insulin_pump,208.0,7910.49,0,362.35,unknown,patched,268,False
2025-09-02T11:03:22.197082,blood_pressure_monitor_01,blood_pressure_monitor,472.53,6143.52,3,783.87,unknown,patched,166,False
2025-09-02T11:03:22.199137,heart_rate_sensor_02,heart_rate_sensor,127.77,6843.1,13,703.34,unknown,patched,277,False
2025-09-02T11:03:22.200849,glucose_monitor_01,glucose_monitor,76.03,5329.38,18,856.83,unknown,patched,351,False
2025-09-02T11:03:23.332144,pacemaker_01,pacemaker,142.09,217.31,1,186.97,unknown,unpatched,101,False
2025-09-02T11:03:23.337256,glucose_monitor_01,glucose_monitor,360.9,2930.4,11,904.06,unknown,patched,3,False
2025-09-02T11:03:23.336375,insulin_pump_01,insulin_pump,2.65,9888.1,16,943.33,unknown,patched,117,False
2025-09-02T11:03:23.341991,blood_pressure_monitor_01,blood_pressure_monitor,382.58,6321.39,9,243.77,unknown,unpatched,189,False
2025-09-02T11:03:23.340754,heart_rate_sensor_02,heart_rate_sensor,16.44,9318.4,12,945.53,unknown,unpatched,241,False
2025-09-02T11:03:25.206184,pacemaker_01,pacemaker,122.46,3874.25,17,873.94,unknown,patched,346,False
2025-09-02T11:03:25.211017,blood_pressure_monitor_01,blood_pressure_monitor,102.45,6732.9,5,4.41,unknown,patched,27,False
2025-09-02T11:03:25.210374,heart_rate_sensor_02,heart_rate_sensor,329.65,7066.25,1,1011.57,unknown,patched,360,False
2025-09-02T11:03:25.209653,insulin_pump_01,insulin_pump,181.25,3291.17,6,931.8,unknown,patched,110,False
2025-09-02T11:03:25.211783,glucose_monitor_01,glucose_monitor,189.82,6211.04,19,496.36,unknown,patched,295,False
2025-09-02T11:03:26.331632,pacemaker_01,pacemaker,144.41,8860.41,9,378.75,unknown,patched,265,False
2025-09-02T11:03:26.334417,heart_rate_sensor_02,heart_rate_sensor,365.41,722.63,1,959.56,unknown,patched,136,False
2025-09-02T11:03:26.336193,insulin_pump_01,insulin_pump,344.5,3877.61,8,578.43,unknown,unpatched,251,False
2025-09-02T11:03:26.338670,glucose_monitor_01,glucose_monitor,288.72,3965.23,6,641.55,unknown,patched,89,False
2025-09-02T11:03:26.337682,blood_pressure_monitor_01,blood_pressure_monitor,69.84,2711.34,2,801.45,unknown,patched,326,False
2025-09-02T11:03:28.203368,blood_pressure_monitor_01,blood_pressure_monitor,62.99,7031.02,14,569.2,unknown,unpatched,26,False
2025-09-02T11:03:28.201080,pacemaker_01,pacemaker,162.8,4206.29,7,279.84,unknown,patched,273,False
2025-09-02T11:03:28.206004,insulin_pump_01,insulin_pump,394.72,3001.04,10,667.61,unknown,unpatched,187,False
2025-09-02T11:03:28.205326,heart_rate_sensor_02,heart_rate_sensor,242.98,4836.19,17,432.36,unknown,unpatched,144,False
2025-09-02T11:03:28.207800,glucose_monitor_01,glucose_monitor,266.76,4678.38,17,871.9,unknown,patched,147,False
2025-09-02T11:03:29.336215,pacemaker_01,pacemaker,142.84,9805.82,11,442.41,unknown,unpatched,314,False
2025-09-02T11:03:29.338957,blood_pressure_monitor_01,blood_pressure_monitor,111.39,3520.05,19,744.44,unknown,patched,147,False
2025-09-02T11:03:29.340449,heart_rate_sensor_02,heart_rate_sensor,441.44,6341.24,15,161.38,unknown,patched,272,False
2025-09-02T11:03:29.343236,glucose_monitor_01,glucose_monitor,356.32,4714.24,0,302.68,unknown,patched,131,False
2025-09-02T11:03:29.342395,insulin_pump_01,insulin_pump,50.83,7973.08,19,453.23,unknown,patched,6,False
2025-09-02T11:03:33.196521,pacemaker_01,pacemaker,499.49,8059.05,1,535.94,unknown,patched,275,False
